TransactionID,Amount,TransactionType,AccountAge,CustomerLocation,DeviceType,TimeOfTransaction,DayOfWeek,TransactionSpeed,NumberOfLogins,CardType,MerchantCategory,Country,IsWeekend,Fraud
245,78.27,Online,14,Suburban,Desktop,5,Sunday,52.40372711083788,9,Debit,Electronics,Australia,0,0
246,4641.66,Online,67,Urban,Mobile,3,Sunday,30.71430304926947,3,Debit,Entertainment,UK,1,0
247,2141.49,BankTransfer,23,Urban,Tablet,3,Tuesday,3.5887828210111277,3,Debit,Clothing,UK,0,0
248,4833.31,POS,103,Rural,Desktop,23,Thursday,33.846996942750195,4,Prepaid,Others,Australia,1,0
249,4818.14,Online,94,Rural,Tablet,22,Sunday,47.87150785914876,3,Prepaid,Clothing,Australia,1,0
250,4265.19,BankTransfer,114,Rural,Mobile,3,Monday,8.01615621852893,4,Credit,Entertainment,USA,0,0
251,1472.95,Online,109,Urban,Mobile,21,Thursday,4.455401739241043,6,Credit,Clothing,Canada,1,0
252,1926.1,POS,61,Rural,Mobile,21,Thursday,11.349685875698386,1,Credit,Groceries,USA,1,0
253,4255.83,POS,23,Rural,Desktop,16,Tuesday,44.790570737015486,2,Prepaid,Groceries,USA,1,0
254,1585.29,POS,27,Urban,Tablet,12,Tuesday,35.54165712996689,6,Debit,Entertainment,Canada,0,0
255,848.29,Online,54,Suburban,Desktop,1,Friday,32.48161977230876,6,Credit,Clothing,Germany,1,0
256,2784.45,ATM,10,Urban,Desktop,19,Sunday,15.043845688442923,1,Prepaid,Entertainment,Germany,0,0
257,4680.84,Online,89,Rural,Desktop,5,Sunday,20.000972055286883,6,Debit,Others,Germany,1,0
258,3480.45,ATM,77,Urban,Desktop,21,Thursday,57.9565122753062,9,Credit,Clothing,Germany,1,0
259,2850.74,POS,16,Suburban,Tablet,0,Thursday,14.513451081090203,8,Debit,Groceries,UK,1,0
260,486.79,BankTransfer,41,Suburban,Tablet,7,Wednesday,54.1085608529798,5,Debit,Electronics,USA,1,0
261,3075.42,ATM,98,Suburban,Desktop,17,Wednesday,34.873837117018425,4,Credit,Groceries,UK,1,0
262,4950.28,POS,55,Suburban,Desktop,20,Sunday,7.485458335637743,6,Credit,Clothing,UK,1,0
263,701.28,POS,101,Suburban,Mobile,3,Saturday,28.092011451488574,5,Prepaid,Clothing,Canada,0,0
264,2592.13,ATM,61,Suburban,Mobile,4,Saturday,56.91806816991647,6,Debit,Clothing,Germany,0,0
265,4386.99,BankTransfer,86,Rural,Tablet,4,Monday,25.17207932842778,3,Credit,Clothing,Australia,0,0
266,3704.1,POS,81,Rural,Mobile,14,Sunday,51.8168552308828,7,Credit,Others,Germany,1,0
267,3485.38,ATM,87,Urban,Tablet,9,Sunday,15.46007880963729,8,Debit,Electronics,USA,0,0
268,3512.72,BankTransfer,118,Rural,Tablet,7,Sunday,34.29823689284234,5,Debit,Groceries,UK,1,0
269,1798.1,BankTransfer,100,Suburban,Tablet,6,Monday,50.64673828629822,5,Debit,Others,USA,0,0
270,1468.67,POS,49,Rural,Mobile,11,Wednesday,55.24923762606476,4,Credit,Entertainment,UK,1,0
271,4047.0,Online,73,Urban,Mobile,10,Saturday,29.200819692362913,5,Credit,Clothing,UK,0,0
272,4050.76,Online,52,Suburban,Tablet,12,Sunday,38.4173173185112,8,Prepaid,Groceries,UK,0,0
273,4335.49,POS,2,Rural,Tablet,14,Monday,0.27850983386162376,5,Debit,Entertainment,Australia,0,0
274,4566.29,BankTransfer,96,Rural,Desktop,16,Thursday,15.268076120052037,9,Credit,Electronics,Germany,0,0
275,2557.2,POS,50,Urban,Tablet,21,Saturday,16.794855014442053,1,Credit,Groceries,UK,1,0
276,2508.08,ATM,117,Suburban,Tablet,21,Tuesday,5.700231398100405,7,Debit,Others,Canada,1,0
277,3991.68,Online,86,Urban,Desktop,17,Saturday,16.853731300082902,5,Credit,Entertainment,UK,1,0
278,3250.17,ATM,43,Suburban,Tablet,7,Thursday,19.335209780182534,4,Debit,Groceries,Germany,0,0
279,3510.13,POS,77,Suburban,Tablet,5,Wednesday,58.12908577013478,3,Credit,Others,Germany,1,0
280,3979.17,POS,8,Rural,Tablet,10,Friday,40.14928259559417,7,Debit,Clothing,Australia,1,0
281,4450.14,BankTransfer,59,Urban,Desktop,8,Friday,25.617704257039023,2,Debit,Groceries,UK,0,0
282,1690.64,BankTransfer,65,Urban,Mobile,4,Wednesday,59.28446219566101,5,Credit,Clothing,Canada,0,0
283,1878.54,BankTransfer,81,Urban,Tablet,6,Thursday,9.27861598205321,2,Debit,Entertainment,Australia,0,0
284,470.82,ATM,12,Suburban,Desktop,21,Monday,28.615466516436026,7,Prepaid,Entertainment,Australia,0,0
285,2891.82,BankTransfer,4,Urban,Tablet,14,Saturday,38.859026202238056,6,Prepaid,Entertainment,UK,1,0
286,180.68,POS,117,Suburban,Desktop,20,Saturday,3.4292800055962136,7,Debit,Clothing,UK,0,0
287,2328.52,BankTransfer,77,Urban,Tablet,21,Monday,43.04823159917882,9,Prepaid,Clothing,Australia,1,0
288,2713.68,Online,95,Urban,Desktop,3,Friday,6.0820544400271945,2,Credit,Others,Australia,0,0
289,1433.42,BankTransfer,41,Rural,Mobile,18,Sunday,8.502910285120649,9,Credit,Groceries,Australia,0,0
290,2954.58,ATM,7,Urban,Mobile,12,Sunday,9.665401796478836,7,Debit,Others,USA,0,0
291,153.47,Online,87,Rural,Mobile,0,Wednesday,55.740500616665514,2,Credit,Clothing,Australia,0,0
292,187.7,Online,88,Rural,Tablet,0,Sunday,41.02580915377625,2,Credit,Groceries,Germany,1,0
293,4113.18,Online,69,Suburban,Desktop,21,Wednesday,39.36010731607594,4,Prepaid,Entertainment,Canada,0,0
294,1801.59,ATM,69,Urban,Tablet,13,Sunday,33.37406043825303,2,Credit,Others,Canada,0,0
295,636.18,POS,81,Urban,Tablet,8,Tuesday,17.63907932183666,1,Credit,Others,UK,1,0
296,2611.69,BankTransfer,30,Urban,Desktop,23,Friday,37.29129330550115,6,Prepaid,Others,Australia,0,0
297,3850.2,Online,73,Rural,Tablet,11,Wednesday,24.667968221329524,5,Debit,Clothing,Canada,1,0
298,1079.89,Online,6,Urban,Desktop,17,Tuesday,8.81042739054763,3,Debit,Groceries,Canada,1,0
299,3114.83,Online,89,Suburban,Desktop,8,Monday,41.40687769063121,1,Prepaid,Entertainment,Germany,1,0
300,427.65,POS,19,Suburban,Mobile,7,Friday,7.86197185900237,9,Prepaid,Clothing,Germany,0,0
301,259.36,POS,80,Urban,Mobile,13,Friday,11.521048003168277,8,Credit,Entertainment,USA,1,0
302,2657.24,ATM,85,Rural,Mobile,8,Wednesday,49.080188779671595,6,Credit,Electronics,USA,0,0
303,2703.63,POS,66,Suburban,Desktop,19,Wednesday,39.641014057896726,6,Debit,Electronics,Canada,1,0
304,3187.51,BankTransfer,10,Suburban,Mobile,1,Thursday,37.89637013739718,4,Debit,Entertainment,UK,1,0
305,3630.73,ATM,16,Rural,Desktop,0,Sunday,25.150346782129173,2,Prepaid,Electronics,Canada,0,0
306,4879.28,ATM,37,Suburban,Tablet,12,Monday,23.837203042538334,4,Credit,Groceries,UK,1,0
307,2581.99,BankTransfer,79,Rural,Mobile,9,Monday,41.44673029020553,2,Prepaid,Groceries,Canada,0,0
308,1615.46,BankTransfer,77,Suburban,Desktop,7,Saturday,44.42633176268184,7,Debit,Clothing,Germany,1,1
309,3976.14,BankTransfer,77,Rural,Desktop,6,Tuesday,30.661770821622202,9,Debit,Entertainment,Australia,0,0
310,1354.89,ATM,32,Suburban,Desktop,23,Tuesday,58.15922773647672,2,Prepaid,Clothing,Canada,0,0
311,2195.42,ATM,109,Urban,Desktop,11,Thursday,57.34640357924043,9,Credit,Groceries,USA,1,0
312,393.2,ATM,47,Suburban,Mobile,16,Saturday,24.804526451764243,9,Credit,Groceries,UK,1,0
313,127.73,BankTransfer,110,Suburban,Mobile,11,Monday,49.255273031560904,8,Prepaid,Groceries,UK,0,0
314,4813.28,BankTransfer,72,Urban,Mobile,15,Sunday,32.64174371174508,1,Debit,Others,Canada,1,0
315,4180.06,Online,43,Urban,Desktop,9,Sunday,30.754177664674753,5,Prepaid,Electronics,UK,0,0
316,3480.18,POS,82,Urban,Tablet,11,Sunday,3.3923472765812455,4,Prepaid,Clothing,USA,1,0
317,2045.36,Online,36,Urban,Desktop,10,Sunday,34.48108515705178,7,Credit,Clothing,Germany,0,0
318,867.3,BankTransfer,26,Rural,Tablet,13,Tuesday,54.04461804073356,8,Debit,Groceries,Australia,0,0
319,783.03,ATM,10,Rural,Mobile,21,Monday,46.83001756678602,8,Debit,Others,Australia,1,0
320,1251.96,BankTransfer,31,Suburban,Desktop,19,Sunday,47.2003969674858,2,Credit,Clothing,UK,0,1
321,2746.58,POS,97,Suburban,Desktop,12,Monday,9.679749410722719,3,Debit,Clothing,Canada,0,0
322,3573.27,Online,29,Suburban,Mobile,1,Saturday,21.571121883300464,7,Debit,Others,UK,1,0
323,3301.33,Online,5,Rural,Desktop,19,Tuesday,14.068974507349123,4,Credit,Groceries,USA,1,0
324,1400.39,ATM,77,Suburban,Tablet,6,Wednesday,19.023325419092593,6,Debit,Others,Canada,0,0
325,4774.37,Online,1,Suburban,Tablet,0,Wednesday,34.81440667527415,8,Debit,Electronics,Germany,1,0
326,3689.75,Online,87,Rural,Tablet,2,Saturday,21.95055042087785,8,Prepaid,Clothing,USA,0,1
327,2772.22,BankTransfer,104,Suburban,Desktop,19,Tuesday,33.68579926610954,7,Debit,Electronics,Germany,0,0
328,3058.99,Online,3,Rural,Desktop,11,Thursday,26.366224771647165,2,Prepaid,Clothing,Canada,1,0
329,2098.58,Online,67,Rural,Tablet,4,Friday,17.268271951138686,2,Prepaid,Electronics,Germany,1,0
330,1239.41,Online,71,Urban,Desktop,11,Saturday,5.814665708889001,3,Prepaid,Clothing,USA,1,0
331,1780.51,ATM,100,Urban,Tablet,2,Monday,53.52112359495248,4,Credit,Groceries,USA,0,0
332,3789.47,ATM,35,Rural,Mobile,19,Saturday,0.7812646236784551,1,Credit,Entertainment,UK,1,0
333,72.95,BankTransfer,15,Rural,Tablet,4,Friday,0.19898403970407275,5,Debit,Others,Canada,0,0
334,581.25,Online,104,Urban,Mobile,0,Saturday,49.6251846118364,7,Prepaid,Clothing,Australia,1,0
335,230.97,ATM,67,Suburban,Mobile,15,Tuesday,59.80897532551482,5,Debit,Others,Australia,0,0
336,204.6,ATM,93,Suburban,Mobile,8,Monday,43.653459380048005,7,Debit,Clothing,Germany,0,0
337,4277.45,BankTransfer,30,Suburban,Tablet,9,Friday,1.0149028999667957,5,Debit,Entertainment,Australia,1,0
338,3518.59,POS,103,Rural,Tablet,9,Sunday,13.678744577443949,8,Debit,Groceries,Australia,0,1
339,2371.39,Online,82,Urban,Desktop,12,Wednesday,58.31217974569148,7,Debit,Groceries,USA,0,0
340,490.07,ATM,75,Suburban,Desktop,15,Thursday,48.5353947052127,1,Prepaid,Others,USA,0,0
341,2458.59,BankTransfer,43,Urban,Mobile,19,Saturday,34.05131064390219,1,Prepaid,Entertainment,USA,1,0
342,2367.89,BankTransfer,113,Urban,Tablet,3,Saturday,14.287956495477502,5,Prepaid,Others,Australia,0,0
343,866.84,BankTransfer,60,Rural,Desktop,13,Friday,0.9607753350122639,2,Prepaid,Groceries,Germany,1,0
344,2169.82,ATM,102,Suburban,Desktop,16,Thursday,1.3496022109807995,9,Credit,Electronics,Canada,0,0
345,1993.13,Online,40,Urban,Desktop,4,Saturday,36.75765372546058,2,Prepaid,Others,UK,0,0
346,3079.63,POS,65,Rural,Tablet,12,Wednesday,1.407729393510145,9,Prepaid,Clothing,Germany,1,0
347,3175.83,Online,29,Rural,Desktop,2,Friday,59.61844550132982,2,Prepaid,Groceries,USA,0,0
348,227.47,BankTransfer,74,Rural,Mobile,4,Tuesday,11.084691626274912,4,Credit,Clothing,Germany,0,0
349,1873.69,BankTransfer,92,Suburban,Tablet,15,Monday,42.67137097596971,3,Debit,Entertainment,Canada,0,0
350,3129.67,POS,95,Suburban,Desktop,18,Wednesday,9.388077312603563,6,Credit,Groceries,USA,1,0
351,2516.18,Online,19,Rural,Desktop,18,Thursday,32.4515959237531,4,Prepaid,Groceries,Canada,1,0
352,4282.59,BankTransfer,3,Suburban,Tablet,16,Thursday,4.928616179126432,9,Prepaid,Others,UK,1,0
353,3293.81,BankTransfer,36,Suburban,Desktop,17,Wednesday,46.030027629541266,9,Credit,Others,Germany,0,0
354,815.51,Online,43,Urban,Desktop,17,Sunday,35.1367735740173,9,Debit,Clothing,UK,1,0
355,353.77,BankTransfer,15,Rural,Mobile,22,Tuesday,5.261384934744759,3,Credit,Others,Australia,0,0
356,3212.45,Online,97,Rural,Tablet,7,Saturday,50.93031273308033,3,Credit,Electronics,Germany,0,0
357,133.53,BankTransfer,41,Suburban,Desktop,17,Tuesday,32.866415025124454,4,Prepaid,Groceries,Australia,0,0
358,2929.29,Online,107,Rural,Tablet,8,Saturday,55.303379369797746,9,Credit,Entertainment,Canada,1,0
359,4701.21,POS,115,Rural,Tablet,18,Saturday,55.00574008331895,6,Credit,Groceries,Australia,1,0
360,2877.8,BankTransfer,109,Rural,Mobile,9,Thursday,55.23841659024629,9,Credit,Clothing,Canada,1,0
361,1941.46,POS,90,Suburban,Mobile,1,Saturday,4.7593334920080315,8,Credit,Others,UK,0,0
362,3216.8,BankTransfer,80,Suburban,Tablet,16,Wednesday,7.345369929095954,7,Credit,Groceries,USA,1,0
363,2291.81,BankTransfer,36,Suburban,Mobile,23,Sunday,59.26357800200026,5,Credit,Others,UK,1,0
364,2728.54,ATM,97,Urban,Mobile,12,Saturday,29.30728920178249,9,Prepaid,Clothing,Australia,0,0
365,4707.38,Online,84,Rural,Desktop,10,Wednesday,14.369021764465943,4,Prepaid,Others,Canada,1,0
366,1931.13,POS,77,Urban,Mobile,15,Monday,46.20290286106961,4,Prepaid,Entertainment,Australia,1,0
367,4805.99,POS,33,Suburban,Mobile,19,Thursday,15.930684750627671,8,Prepaid,Clothing,USA,1,0
368,4526.85,POS,5,Urban,Desktop,6,Tuesday,43.660219712316675,4,Credit,Groceries,Germany,1,0
369,979.76,Online,101,Rural,Desktop,2,Friday,50.25341809320069,7,Credit,Groceries,Germany,1,0
370,347.74,ATM,78,Rural,Tablet,15,Tuesday,47.07737629998731,4,Credit,Entertainment,Germany,1,0
371,504.79,POS,91,Suburban,Mobile,18,Tuesday,16.51546371105633,1,Credit,Electronics,Australia,0,0
372,92.09,Online,87,Suburban,Desktop,19,Sunday,24.1569525873463,9,Prepaid,Others,Germany,0,0
373,473.12,BankTransfer,14,Urban,Mobile,15,Friday,24.853735093673254,4,Prepaid,Groceries,Canada,0,0
374,3415.35,POS,104,Suburban,Tablet,1,Sunday,29.527247794457864,3,Credit,Entertainment,USA,1,0
375,356.87,POS,68,Urban,Mobile,13,Thursday,10.125633807254149,3,Credit,Others,UK,1,0
376,1595.56,ATM,103,Rural,Mobile,19,Saturday,27.202956019819112,9,Credit,Clothing,Canada,0,0
377,4224.53,POS,116,Rural,Mobile,9,Monday,30.695901131877235,8,Credit,Entertainment,USA,0,0
378,117.34,POS,83,Rural,Desktop,18,Tuesday,31.94936889520504,7,Debit,Clothing,UK,1,0
379,4072.53,BankTransfer,47,Rural,Desktop,23,Sunday,49.21203575606905,7,Debit,Clothing,Germany,1,0
380,1409.99,Online,54,Rural,Tablet,10,Saturday,31.088336458921763,4,Debit,Clothing,UK,1,0
381,591.71,Online,4,Urban,Mobile,17,Tuesday,13.923956958569143,3,Debit,Others,Australia,1,1
382,3483.99,ATM,94,Rural,Tablet,10,Thursday,39.82141142082681,4,Credit,Electronics,Australia,1,0
383,3145.09,BankTransfer,83,Urban,Tablet,8,Thursday,47.85911723078885,6,Credit,Clothing,Germany,1,0
384,4387.48,Online,95,Rural,Desktop,18,Wednesday,19.23036281965188,4,Credit,Groceries,Germany,0,0
385,3675.62,BankTransfer,95,Urban,Mobile,19,Thursday,38.753825148154554,4,Debit,Others,Canada,0,0
386,4017.6,Online,9,Urban,Mobile,9,Thursday,8.901585957166157,2,Debit,Others,Canada,1,1
387,1410.89,BankTransfer,53,Urban,Tablet,2,Tuesday,20.58138564422604,7,Credit,Clothing,Australia,0,0
388,888.02,ATM,77,Suburban,Mobile,2,Monday,54.562513380023084,6,Debit,Groceries,USA,0,0
389,3753.32,POS,78,Urban,Desktop,23,Sunday,54.68735897343799,2,Prepaid,Entertainment,Canada,1,0
390,4034.37,ATM,119,Urban,Tablet,7,Tuesday,34.561942266709515,5,Debit,Others,USA,0,0
391,4952.54,Online,60,Rural,Tablet,5,Sunday,42.170852505819894,6,Debit,Clothing,Australia,1,0
392,2063.68,ATM,46,Urban,Desktop,19,Saturday,51.25552337083589,5,Debit,Clothing,Canada,1,0
393,1860.72,POS,54,Urban,Desktop,0,Sunday,57.51733580022634,4,Debit,Electronics,USA,0,0
394,3882.29,ATM,74,Suburban,Desktop,19,Thursday,29.444197773357192,9,Credit,Electronics,USA,0,0
395,1704.68,Online,112,Rural,Desktop,23,Wednesday,33.73838662389946,3,Prepaid,Entertainment,Canada,0,0
396,4653.86,Online,95,Suburban,Desktop,5,Monday,24.996929842205034,2,Credit,Entertainment,Germany,1,0
397,4292.21,ATM,37,Suburban,Desktop,1,Wednesday,4.411718029680081,9,Debit,Entertainment,UK,1,0
398,2145.54,POS,23,Suburban,Tablet,18,Friday,25.425927999684227,8,Debit,Entertainment,Germany,1,0
399,3754.6,ATM,27,Urban,Mobile,6,Wednesday,47.458577629046324,9,Debit,Clothing,UK,1,0
400,3772.96,POS,70,Suburban,Mobile,10,Wednesday,48.31264132969257,3,Debit,Clothing,USA,0,0
401,516.52,BankTransfer,90,Suburban,Tablet,10,Saturday,53.55338916413865,1,Debit,Clothing,Canada,0,0
402,4512.86,POS,66,Rural,Mobile,3,Thursday,3.1828556400405477,1,Prepaid,Groceries,Australia,0,0
403,2526.76,BankTransfer,109,Rural,Mobile,19,Saturday,31.67655991587997,3,Credit,Entertainment,Canada,1,1
404,4132.46,ATM,61,Rural,Tablet,15,Thursday,6.534726827430868,4,Debit,Groceries,Germany,1,0
405,1600.93,POS,77,Rural,Mobile,4,Saturday,12.124456771628024,2,Prepaid,Others,UK,0,0
406,4477.72,BankTransfer,51,Suburban,Mobile,23,Thursday,54.02296849259833,8,Credit,Others,Canada,1,0
407,1946.62,BankTransfer,50,Rural,Tablet,6,Sunday,29.857796379938783,3,Credit,Clothing,UK,1,0
408,55.18,BankTransfer,19,Urban,Mobile,15,Thursday,45.536840761707154,4,Credit,Others,Germany,0,0
409,4527.0,Online,1,Suburban,Desktop,14,Thursday,3.956607945127981,6,Debit,Clothing,Germany,0,0
410,457.34,ATM,40,Rural,Tablet,4,Wednesday,25.067907585098634,6,Debit,Entertainment,Canada,1,0
411,1597.25,BankTransfer,32,Suburban,Mobile,0,Friday,40.48699281179383,2,Prepaid,Groceries,Australia,1,0
412,4750.36,POS,22,Rural,Mobile,19,Thursday,8.091048228564977,6,Prepaid,Clothing,Australia,0,0
413,4753.09,BankTransfer,112,Suburban,Desktop,21,Friday,19.616490958430422,4,Credit,Electronics,UK,1,0
414,2867.62,Online,93,Rural,Tablet,21,Friday,3.9664135209306064,5,Debit,Electronics,Canada,0,0
415,3159.55,ATM,66,Urban,Tablet,8,Tuesday,39.11526245808368,7,Credit,Entertainment,USA,0,0
416,2242.78,Online,40,Rural,Mobile,20,Tuesday,58.256386417581304,7,Credit,Groceries,Germany,0,0
417,1466.76,Online,38,Suburban,Desktop,4,Monday,49.6400249194555,6,Prepaid,Clothing,UK,1,0
418,1643.99,Online,48,Suburban,Desktop,21,Sunday,58.47992469677318,6,Debit,Entertainment,Germany,0,0
419,3362.92,POS,55,Urban,Desktop,5,Saturday,50.751727226393946,6,Prepaid,Groceries,UK,0,0
420,3762.12,ATM,75,Suburban,Desktop,2,Tuesday,51.32622879119902,4,Debit,Electronics,Canada,0,0
421,3958.1,ATM,81,Urban,Desktop,5,Thursday,34.672914002743425,3,Credit,Clothing,UK,0,0
422,3948.3,POS,55,Suburban,Desktop,7,Friday,31.143313453651274,1,Credit,Groceries,UK,1,0
423,456.94,ATM,51,Suburban,Tablet,5,Saturday,24.43463055902687,3,Credit,Others,USA,0,0
424,2472.61,Online,107,Urban,Mobile,15,Monday,49.10388421324821,3,Debit,Clothing,UK,0,0
425,288.74,ATM,60,Suburban,Mobile,15,Tuesday,11.005849975453673,9,Credit,Others,Australia,0,0
426,2748.09,POS,8,Suburban,Desktop,20,Wednesday,3.4678724578691726,3,Debit,Entertainment,UK,1,0
427,2208.21,Online,86,Urban,Tablet,2,Sunday,56.87883997881203,8,Debit,Groceries,UK,1,0
428,4438.63,POS,68,Rural,Tablet,16,Saturday,0.3263132936882758,8,Prepaid,Groceries,Canada,0,0
429,1755.22,BankTransfer,75,Urban,Desktop,20,Monday,58.612076380363526,3,Credit,Groceries,UK,0,0
430,586.22,Online,72,Suburban,Mobile,5,Thursday,43.75831685543857,6,Prepaid,Groceries,USA,0,0
431,715.82,Online,9,Rural,Desktop,5,Saturday,19.777085289899876,8,Debit,Clothing,Canada,0,0
432,3807.79,ATM,90,Rural,Tablet,21,Friday,41.89940860086999,8,Credit,Others,Germany,1,1
433,3091.47,Online,2,Rural,Desktop,18,Thursday,49.09072191538913,9,Credit,Others,Australia,0,0
434,506.51,POS,80,Urban,Mobile,19,Thursday,14.79718715358751,9,Debit,Entertainment,Australia,1,0
435,421.45,ATM,95,Rural,Mobile,14,Saturday,46.276651428446954,8,Credit,Entertainment,Germany,0,0
436,3505.14,BankTransfer,70,Rural,Tablet,18,Wednesday,48.281740537993585,7,Debit,Groceries,UK,1,0
437,364.74,POS,117,Rural,Desktop,1,Wednesday,15.03634234450819,3,Credit,Electronics,USA,1,0
438,4109.48,BankTransfer,85,Suburban,Desktop,7,Saturday,2.6113886272412135,7,Credit,Electronics,USA,1,0
439,3531.5,BankTransfer,90,Urban,Tablet,6,Saturday,12.32692484503005,4,Debit,Groceries,USA,1,0
440,407.66,BankTransfer,59,Urban,Desktop,7,Saturday,12.118719892474727,2,Prepaid,Others,USA,1,0
441,425.1,Online,19,Suburban,Tablet,12,Sunday,4.007903205111442,8,Debit,Entertainment,UK,1,0
442,4933.21,POS,28,Rural,Desktop,21,Sunday,43.58784234084624,2,Credit,Clothing,Germany,0,0
443,1871.98,POS,72,Suburban,Mobile,14,Friday,22.860497975058653,1,Debit,Electronics,Germany,1,0
444,1853.84,Online,14,Suburban,Tablet,11,Tuesday,53.07473143048612,5,Debit,Entertainment,Australia,1,0
445,4064.19,ATM,24,Rural,Desktop,14,Thursday,15.205049229344638,9,Debit,Electronics,Germany,0,0
446,4736.3,BankTransfer,112,Rural,Desktop,13,Saturday,27.24860668948565,5,Credit,Others,USA,1,0
447,4930.02,POS,44,Urban,Desktop,6,Sunday,38.377143992713094,2,Prepaid,Others,UK,0,0
448,3767.14,Online,101,Rural,Tablet,16,Tuesday,52.6601504853395,4,Prepaid,Groceries,Canada,1,0
449,1881.92,BankTransfer,56,Suburban,Mobile,4,Friday,31.524803987000553,8,Credit,Groceries,Canada,1,0
450,418.42,ATM,90,Suburban,Desktop,19,Thursday,22.474125205961734,7,Prepaid,Electronics,USA,1,0
451,3885.96,ATM,95,Rural,Tablet,9,Tuesday,52.03420320047333,5,Debit,Electronics,Australia,0,0
452,2792.46,BankTransfer,51,Urban,Desktop,18,Thursday,18.683760838787872,4,Debit,Entertainment,Canada,1,0
453,2121.69,ATM,32,Suburban,Mobile,17,Wednesday,4.857479607991329,5,Prepaid,Groceries,USA,1,0
454,4531.87,POS,50,Rural,Mobile,23,Saturday,26.758022239863376,7,Prepaid,Others,UK,0,0
455,556.88,POS,41,Urban,Mobile,9,Wednesday,47.12708905922972,5,Prepaid,Entertainment,Canada,1,0
456,2463.63,POS,66,Urban,Tablet,1,Monday,1.943771822036033,8,Debit,Entertainment,USA,1,0
457,57.76,ATM,25,Suburban,Desktop,5,Friday,35.19434647487657,7,Debit,Clothing,Canada,1,0
458,2343.83,POS,116,Suburban,Tablet,2,Saturday,35.70839650678144,7,Credit,Others,UK,0,0
459,282.46,Online,108,Urban,Desktop,18,Tuesday,55.71965162930016,9,Credit,Entertainment,Germany,1,0
460,594.97,POS,61,Urban,Tablet,4,Thursday,17.25924254698681,8,Debit,Clothing,Germany,1,0
461,588.51,POS,66,Urban,Desktop,6,Sunday,16.8023131313207,8,Debit,Groceries,UK,1,0
462,3246.4,ATM,42,Rural,Tablet,6,Monday,26.48497071524672,6,Credit,Others,UK,1,0
463,3730.48,POS,65,Suburban,Desktop,9,Friday,21.47920259814376,7,Credit,Groceries,Germany,0,0
464,2917.26,BankTransfer,36,Urban,Tablet,0,Friday,44.20711717509067,8,Debit,Clothing,UK,1,0
465,4810.9,Online,76,Suburban,Mobile,10,Friday,38.54094942017982,5,Prepaid,Others,UK,1,0
466,1874.98,ATM,9,Suburban,Tablet,22,Tuesday,45.55937017058535,2,Debit,Electronics,UK,0,0
467,1429.27,Online,36,Suburban,Mobile,6,Saturday,49.22050329280148,7,Prepaid,Electronics,Germany,1,0
468,4343.13,BankTransfer,105,Urban,Mobile,5,Wednesday,55.38656985077545,3,Debit,Electronics,Germany,0,0
469,1118.76,ATM,92,Rural,Desktop,5,Monday,25.913110233900394,8,Credit,Entertainment,Canada,0,0
470,4816.15,ATM,38,Urban,Mobile,12,Tuesday,59.083373629345814,6,Credit,Electronics,Germany,0,0
471,61.76,POS,33,Suburban,Mobile,15,Thursday,13.018082722878798,4,Credit,Entertainment,Canada,0,1
472,4849.42,Online,42,Urban,Desktop,12,Tuesday,42.89047320064498,2,Debit,Entertainment,Germany,1,0
473,216.76,BankTransfer,61,Urban,Tablet,1,Thursday,32.087158106700635,7,Debit,Clothing,Australia,1,0
474,4455.82,BankTransfer,46,Suburban,Tablet,18,Thursday,49.032345621624515,1,Debit,Electronics,Canada,1,0
475,2638.98,ATM,86,Suburban,Mobile,18,Friday,28.658554184324917,7,Prepaid,Others,UK,1,0
